,UR888,fb888,CF888,PF888,ag888,jd888,pp888,y888,rr888,sc888,a888,nr888,T888,FG888,al888,bu888,pg888,b888,lu888,TS888,PK888,CJ888,CY888,eb888,AP888,jm888,v888,SF888,cu888,eg888,hc888,j888,c888,l888,cs888,IF888,OI888,au888,m888,SM888,ZC888,RM888,p888,zn888,pb888,fu888,TA888,ss888,MA888,IH888,sp888,ru888,SA888,IC888,sn888,rb888,ni888,bc888,SR888,lh888,i888,TF888
2021-03-24 21:52:00,,,1.0,32.0,24.0,,44.0,12.0,1.0,35.0,33.0,25.0,,6.0,17.0,5.0,44.0,21.0,22.0,,,,4.0,60.0,,1.0,4.0,,32.0,40.0,44.0,29.0,0.0,7.0,3.0,,71.0,85.0,13.0,,5.0,10.0,15.0,10.0,12.0,11.0,26.0,9.0,2.0,,10.0,10.0,11.0,,45.0,16.0,53.0,31.0,16.0,,7.0,
2021-03-24 21:53:00,,,8.0,22.0,24.0,,42.0,21.0,3.0,36.0,39.0,12.0,,8.0,10.0,6.0,29.0,23.0,16.0,,,,6.0,50.0,,3.0,0.0,,14.0,39.0,23.0,17.0,3.0,0.0,4.0,,65.0,46.0,28.0,,4.0,26.0,21.0,4.0,3.0,4.0,38.0,0.0,4.0,,8.0,8.0,18.0,,52.0,6.0,40.0,21.0,13.0,,4.0,
2021-03-24 21:54:00,,,2.0,25.0,19.0,,50.0,24.0,5.0,39.0,24.0,16.0,,3.0,6.0,9.0,15.0,14.0,24.0,,,,3.0,48.0,,4.0,7.0,,28.0,46.0,23.0,16.0,0.0,3.0,2.0,,60.0,54.0,9.0,,4.0,9.0,18.0,22.0,10.0,7.0,33.0,10.0,4.0,,12.0,7.0,7.0,,38.0,17.0,64.0,40.0,13.0,,5.0,
2021-03-24 21:55:00,,,0.0,24.0,24.0,,41.0,18.0,0.0,29.0,15.0,17.0,,13.0,14.0,2.0,22.0,18.0,24.0,,,,9.0,56.0,,6.0,6.0,,18.0,35.0,45.0,16.0,0.0,3.0,0.0,,62.0,58.0,11.0,,8.0,5.0,27.0,25.0,3.0,7.0,8.0,7.0,1.0,,11.0,4.0,10.0,,50.0,19.0,57.0,29.0,8.0,,12.0,
2021-03-24 21:56:00,,,2.0,21.0,16.0,,44.0,16.0,0.0,27.0,14.0,12.0,,11.0,6.0,2.0,20.0,27.0,7.0,,,,5.0,29.0,,2.0,3.0,,11.0,51.0,27.0,20.0,1.0,0.0,8.0,,63.0,55.0,5.0,,7.0,4.0,30.0,8.0,6.0,3.0,8.0,8.0,8.0,,8.0,4.0,3.0,,44.0,14.0,39.0,19.0,9.0,,16.0,
2021-03-24 21:57:00,,,1.0,18.0,22.0,,35.0,24.0,0.0,27.0,20.0,11.0,,8.0,21.0,4.0,14.0,19.0,8.0,,,,6.0,54.0,,5.0,10.0,,15.0,37.0,28.0,15.0,0.0,1.0,7.0,,75.0,50.0,8.0,,10.0,12.0,33.0,11.0,12.0,3.0,14.0,2.0,1.0,,2.0,3.0,10.0,,28.0,12.0,50.0,20.0,23.0,,1.0,
2021-03-24 21:58:00,,,1.0,10.0,25.0,,50.0,34.0,0.0,22.0,15.0,2.0,,6.0,7.0,11.0,25.0,24.0,16.0,,,,6.0,46.0,,7.0,4.0,,15.0,15.0,9.0,13.0,2.0,1.0,5.0,,49.0,51.0,19.0,,1.0,9.0,27.0,22.0,7.0,5.0,15.0,2.0,4.0,,8.0,4.0,4.0,,17.0,17.0,38.0,20.0,14.0,,8.0,
2021-03-24 21:59:00,,,5.0,9.0,31.0,,58.0,11.0,0.0,12.0,17.0,2.0,,10.0,12.0,2.0,22.0,25.0,4.0,,,,1.0,34.0,,1.0,4.0,,24.0,26.0,15.0,9.0,0.0,8.0,6.0,,47.0,27.0,15.0,,7.0,4.0,10.0,30.0,77.0,0.0,0.0,10.0,2.0,,5.0,1.0,9.0,,71.0,17.0,61.0,37.0,3.0,,0.0,
2021-03-24 22:00:00,,,2.0,18.0,30.0,,40.0,12.0,0.0,33.0,20.0,4.0,,13.0,7.0,2.0,10.0,21.0,17.0,,,,6.0,46.0,,2.0,1.0,,40.0,36.0,29.0,6.0,2.0,1.0,9.0,,54.0,77.0,25.0,,11.0,17.0,30.0,41.0,18.0,8.0,4.0,12.0,0.0,,6.0,1.0,11.0,,74.0,19.0,55.0,37.0,11.0,,8.0,
2021-03-24 22:01:00,,,10.0,25.0,22.0,,48.0,22.0,0.0,24.0,19.0,6.0,,14.0,7.0,6.0,25.0,19.0,21.0,,,,9.0,43.0,,4.0,2.0,,38.0,38.0,25.0,16.0,0.0,12.0,0.0,,52.0,46.0,16.0,,3.0,11.0,25.0,23.0,24.0,8.0,3.0,22.0,3.0,,10.0,7.0,6.0,,87.0,15.0,94.0,35.0,16.0,,11.0,
2021-03-24 22:02:00,,,4.0,13.0,7.0,,38.0,14.0,0.0,43.0,11.0,3.0,,6.0,0.0,3.0,17.0,16.0,23.0,,,,4.0,39.0,,2.0,0.0,,29.0,41.0,20.0,14.0,0.0,6.0,1.0,,45.0,35.0,29.0,,5.0,13.0,14.0,22.0,13.0,9.0,8.0,2.0,3.0,,17.0,0.0,9.0,,42.0,6.0,55.0,24.0,12.0,,5.0,
2021-03-24 22:03:00,,,0.0,4.0,7.0,,47.0,17.0,2.0,28.0,15.0,7.0,,10.0,3.0,1.0,20.0,14.0,10.0,,,,2.0,38.0,,5.0,2.0,,26.0,18.0,5.0,9.0,0.0,0.0,1.0,,48.0,41.0,11.0,,3.0,12.0,23.0,19.0,23.0,2.0,9.0,17.0,2.0,,8.0,5.0,9.0,,90.0,8.0,73.0,27.0,9.0,,3.0,
2021-03-24 22:04:00,,,4.0,19.0,19.0,,52.0,11.0,1.0,32.0,6.0,3.0,,22.0,8.0,7.0,47.0,12.0,13.0,,,,3.0,46.0,,19.0,3.0,,27.0,51.0,20.0,37.0,0.0,5.0,0.0,,40.0,51.0,5.0,,11.0,12.0,14.0,20.0,13.0,6.0,14.0,12.0,1.0,,4.0,1.0,15.0,,64.0,21.0,75.0,30.0,13.0,,11.0,
2021-03-24 22:05:00,,,3.0,24.0,16.0,,51.0,17.0,1.0,40.0,14.0,6.0,,3.0,9.0,16.0,43.0,19.0,15.0,,,,3.0,51.0,,3.0,5.0,,30.0,43.0,30.0,30.0,0.0,6.0,1.0,,37.0,40.0,9.0,,13.0,7.0,17.0,29.0,14.0,9.0,20.0,25.0,3.0,,8.0,6.0,8.0,,60.0,25.0,72.0,35.0,4.0,,4.0,
2021-03-24 22:06:00,,,0.0,9.0,14.0,,40.0,8.0,0.0,23.0,23.0,2.0,,8.0,18.0,3.0,43.0,12.0,9.0,,,,0.0,36.0,,16.0,0.0,,25.0,22.0,14.0,32.0,1.0,2.0,0.0,,34.0,62.0,6.0,,4.0,10.0,10.0,8.0,14.0,1.0,2.0,11.0,2.0,,4.0,2.0,8.0,,47.0,9.0,51.0,16.0,6.0,,7.0,
2021-03-24 22:07:00,,,6.0,11.0,10.0,,33.0,5.0,8.0,24.0,21.0,9.0,,5.0,3.0,5.0,28.0,13.0,7.0,,,,3.0,57.0,,19.0,0.0,,9.0,25.0,19.0,17.0,0.0,0.0,0.0,,21.0,30.0,5.0,,6.0,8.0,13.0,9.0,3.0,4.0,5.0,1.0,1.0,,1.0,5.0,9.0,,45.0,3.0,44.0,14.0,5.0,,5.0,
2021-03-24 22:08:00,,,0.0,9.0,18.0,,45.0,9.0,7.0,22.0,48.0,20.0,,4.0,11.0,1.0,25.0,11.0,8.0,,,,0.0,45.0,,7.0,0.0,,21.0,40.0,11.0,23.0,1.0,6.0,8.0,,47.0,39.0,6.0,,2.0,9.0,6.0,3.0,6.0,2.0,14.0,0.0,1.0,,4.0,1.0,8.0,,44.0,8.0,54.0,54.0,8.0,,2.0,
2021-03-24 22:09:00,,,2.0,37.0,2.0,,34.0,17.0,0.0,17.0,23.0,14.0,,22.0,19.0,9.0,13.0,20.0,19.0,,,,0.0,62.0,,13.0,1.0,,33.0,59.0,11.0,12.0,1.0,3.0,6.0,,45.0,20.0,10.0,,6.0,10.0,16.0,14.0,24.0,2.0,29.0,8.0,1.0,,11.0,15.0,7.0,,39.0,10.0,75.0,40.0,9.0,,2.0,
2021-03-24 22:10:00,,,3.0,26.0,33.0,,41.0,13.0,3.0,20.0,43.0,15.0,,1.0,8.0,4.0,12.0,21.0,30.0,,,,1.0,26.0,,5.0,4.0,,27.0,35.0,20.0,22.0,1.0,1.0,11.0,,55.0,45.0,14.0,,6.0,17.0,13.0,11.0,25.0,5.0,9.0,3.0,3.0,,3.0,11.0,2.0,,45.0,10.0,67.0,34.0,6.0,,4.0,
2021-03-24 22:11:00,,,5.0,13.0,21.0,,49.0,25.0,0.0,31.0,13.0,15.0,,12.0,8.0,5.0,15.0,12.0,19.0,,,,3.0,43.0,,3.0,6.0,,24.0,34.0,17.0,24.0,0.0,6.0,2.0,,46.0,40.0,12.0,,4.0,7.0,14.0,14.0,18.0,12.0,14.0,4.0,5.0,,9.0,7.0,8.0,,50.0,15.0,53.0,28.0,6.0,,18.0,
2021-03-24 22:12:00,,,5.0,4.0,20.0,,36.0,24.0,0.0,19.0,35.0,22.0,,12.0,7.0,4.0,39.0,24.0,10.0,,,,8.0,37.0,,2.0,4.0,,23.0,32.0,21.0,14.0,1.0,0.0,1.0,,54.0,36.0,21.0,,3.0,13.0,27.0,6.0,7.0,5.0,1.0,6.0,0.0,,19.0,3.0,1.0,,44.0,13.0,48.0,25.0,4.0,,8.0,
2021-03-24 22:13:00,,,1.0,7.0,13.0,,34.0,12.0,1.0,23.0,10.0,11.0,,1.0,6.0,2.0,37.0,16.0,9.0,,,,0.0,32.0,,7.0,1.0,,16.0,16.0,20.0,6.0,0.0,3.0,0.0,,41.0,33.0,18.0,,15.0,8.0,16.0,8.0,7.0,8.0,0.0,5.0,3.0,,9.0,2.0,3.0,,23.0,10.0,55.0,27.0,11.0,,7.0,
2021-03-24 22:14:00,,,3.0,22.0,18.0,,32.0,13.0,0.0,25.0,12.0,8.0,,3.0,5.0,11.0,22.0,30.0,21.0,,,,0.0,42.0,,6.0,1.0,,15.0,36.0,38.0,26.0,3.0,8.0,6.0,,45.0,41.0,17.0,,3.0,14.0,6.0,4.0,17.0,11.0,2.0,3.0,2.0,,0.0,3.0,10.0,,34.0,12.0,49.0,21.0,4.0,,18.0,
2021-03-24 22:15:00,,,4.0,3.0,15.0,,59.0,17.0,4.0,15.0,28.0,14.0,,5.0,4.0,5.0,31.0,14.0,21.0,,,,0.0,24.0,,5.0,4.0,,15.0,21.0,31.0,25.0,0.0,5.0,0.0,,37.0,56.0,26.0,,6.0,6.0,24.0,6.0,1.0,2.0,17.0,3.0,0.0,,12.0,6.0,5.0,,64.0,18.0,53.0,21.0,4.0,,9.0,
2021-03-24 22:16:00,,,4.0,8.0,28.0,,43.0,9.0,2.0,23.0,58.0,17.0,,13.0,9.0,4.0,42.0,19.0,18.0,,,,3.0,32.0,,9.0,1.0,,16.0,20.0,22.0,32.0,0.0,4.0,2.0,,34.0,67.0,13.0,,8.0,7.0,9.0,7.0,0.0,9.0,41.0,0.0,1.0,,4.0,1.0,1.0,,44.0,28.0,35.0,15.0,8.0,,21.0,
2021-03-24 22:17:00,,,4.0,18.0,8.0,,52.0,14.0,0.0,34.0,26.0,15.0,,1.0,25.0,0.0,11.0,27.0,13.0,,,,11.0,33.0,,26.0,7.0,,20.0,42.0,16.0,34.0,1.0,9.0,0.0,,52.0,47.0,5.0,,3.0,7.0,14.0,33.0,3.0,8.0,27.0,4.0,1.0,,13.0,7.0,1.0,,40.0,20.0,43.0,25.0,7.0,,14.0,
2021-03-24 22:18:00,,,1.0,18.0,21.0,,50.0,17.0,0.0,30.0,48.0,11.0,,0.0,10.0,3.0,15.0,12.0,18.0,,,,3.0,51.0,,9.0,6.0,,25.0,40.0,11.0,8.0,0.0,13.0,2.0,,45.0,29.0,24.0,,4.0,4.0,21.0,13.0,17.0,10.0,13.0,9.0,0.0,,6.0,5.0,10.0,,38.0,5.0,56.0,36.0,11.0,,12.0,
2021-03-24 22:19:00,,,1.0,12.0,7.0,,53.0,11.0,0.0,15.0,45.0,16.0,,1.0,3.0,2.0,22.0,3.0,16.0,,,,5.0,33.0,,7.0,1.0,,10.0,32.0,11.0,22.0,0.0,3.0,1.0,,36.0,22.0,14.0,,6.0,2.0,12.0,10.0,0.0,2.0,5.0,0.0,0.0,,10.0,1.0,7.0,,53.0,10.0,37.0,21.0,4.0,,13.0,
2021-03-24 22:20:00,,,2.0,7.0,24.0,,45.0,20.0,0.0,33.0,11.0,5.0,,3.0,11.0,2.0,25.0,7.0,13.0,,,,31.0,37.0,,19.0,1.0,,28.0,31.0,21.0,14.0,1.0,2.0,1.0,,47.0,58.0,26.0,,2.0,3.0,13.0,12.0,6.0,6.0,5.0,3.0,2.0,,2.0,2.0,0.0,,44.0,16.0,45.0,23.0,2.0,,8.0,
2021-03-24 22:21:00,,,1.0,14.0,15.0,,55.0,18.0,0.0,41.0,7.0,19.0,,14.0,1.0,12.0,27.0,5.0,14.0,,,,41.0,51.0,,12.0,7.0,,25.0,33.0,49.0,25.0,0.0,1.0,0.0,,49.0,44.0,10.0,,11.0,3.0,29.0,9.0,3.0,7.0,6.0,6.0,1.0,,11.0,8.0,19.0,,60.0,35.0,55.0,28.0,9.0,,9.0,
2021-03-24 22:22:00,,,1.0,6.0,10.0,,45.0,11.0,0.0,20.0,13.0,3.0,,18.0,5.0,1.0,15.0,9.0,6.0,,,,2.0,39.0,,5.0,8.0,,22.0,35.0,38.0,19.0,0.0,5.0,0.0,,38.0,35.0,9.0,,0.0,15.0,21.0,2.0,13.0,6.0,3.0,6.0,2.0,,12.0,0.0,9.0,,49.0,13.0,42.0,11.0,5.0,,7.0,
2021-03-24 22:23:00,,,4.0,7.0,17.0,,43.0,8.0,0.0,20.0,24.0,2.0,,11.0,0.0,0.0,32.0,15.0,3.0,,,,1.0,15.0,,8.0,0.0,,14.0,16.0,27.0,13.0,1.0,0.0,1.0,,34.0,43.0,9.0,,10.0,16.0,1.0,19.0,1.0,1.0,4.0,4.0,1.0,,2.0,0.0,5.0,,42.0,19.0,36.0,30.0,9.0,,12.0,
2021-03-24 22:24:00,,,11.0,6.0,14.0,,37.0,8.0,0.0,18.0,24.0,6.0,,17.0,2.0,0.0,10.0,11.0,9.0,,,,1.0,30.0,,5.0,0.0,,22.0,27.0,22.0,21.0,1.0,0.0,7.0,,29.0,22.0,17.0,,21.0,13.0,6.0,7.0,6.0,2.0,0.0,2.0,0.0,,3.0,1.0,10.0,,62.0,20.0,43.0,10.0,15.0,,14.0,
2021-03-24 22:25:00,,,0.0,10.0,6.0,,52.0,16.0,0.0,17.0,14.0,7.0,,17.0,3.0,6.0,29.0,11.0,10.0,,,,0.0,12.0,,3.0,2.0,,15.0,24.0,16.0,11.0,0.0,4.0,0.0,,37.0,20.0,7.0,,3.0,3.0,14.0,6.0,13.0,1.0,0.0,7.0,1.0,,1.0,1.0,6.0,,69.0,24.0,38.0,29.0,9.0,,6.0,
2021-03-24 22:26:00,,,0.0,5.0,4.0,,42.0,14.0,1.0,9.0,14.0,5.0,,8.0,14.0,0.0,24.0,19.0,4.0,,,,0.0,29.0,,10.0,0.0,,15.0,22.0,18.0,14.0,1.0,3.0,4.0,,37.0,23.0,20.0,,9.0,13.0,18.0,4.0,18.0,0.0,0.0,3.0,0.0,,7.0,0.0,6.0,,16.0,20.0,28.0,17.0,4.0,,9.0,
2021-03-24 22:27:00,,,3.0,16.0,16.0,,31.0,26.0,1.0,18.0,20.0,15.0,,4.0,6.0,6.0,14.0,23.0,4.0,,,,3.0,31.0,,11.0,1.0,,14.0,30.0,23.0,19.0,1.0,0.0,4.0,,57.0,30.0,22.0,,8.0,12.0,26.0,13.0,5.0,1.0,12.0,0.0,2.0,,12.0,2.0,1.0,,46.0,16.0,44.0,19.0,4.0,,9.0,
2021-03-24 22:28:00,,,1.0,3.0,16.0,,35.0,14.0,2.0,8.0,36.0,16.0,,13.0,16.0,0.0,7.0,8.0,5.0,,,,2.0,24.0,,6.0,1.0,,22.0,34.0,17.0,16.0,1.0,1.0,3.0,,35.0,49.0,25.0,,9.0,12.0,18.0,22.0,11.0,2.0,1.0,3.0,1.0,,10.0,5.0,1.0,,49.0,26.0,70.0,31.0,10.0,,7.0,
2021-03-24 22:29:00,,,1.0,8.0,17.0,,46.0,10.0,0.0,28.0,46.0,24.0,,35.0,7.0,1.0,12.0,11.0,26.0,,,,4.0,67.0,,5.0,1.0,,7.0,33.0,13.0,19.0,1.0,3.0,1.0,,44.0,25.0,8.0,,8.0,14.0,13.0,20.0,1.0,3.0,2.0,2.0,1.0,,8.0,5.0,2.0,,29.0,20.0,46.0,18.0,8.0,,8.0,
2021-03-24 22:30:00,,,7.0,58.0,18.0,,73.0,31.0,1.0,64.0,35.0,55.0,,27.0,9.0,23.0,43.0,21.0,57.0,,,,4.0,95.0,,18.0,9.0,,21.0,71.0,26.0,14.0,1.0,13.0,5.0,,78.0,45.0,27.0,,7.0,14.0,31.0,22.0,9.0,35.0,40.0,1.0,27.0,,25.0,20.0,6.0,,48.0,25.0,62.0,35.0,8.0,,13.0,
2021-03-24 22:31:00,,,6.0,26.0,14.0,,54.0,4.0,6.0,58.0,19.0,19.0,,3.0,2.0,16.0,28.0,8.0,27.0,,,,3.0,67.0,,6.0,11.0,,17.0,61.0,29.0,4.0,0.0,4.0,2.0,,38.0,40.0,10.0,,2.0,7.0,11.0,28.0,7.0,12.0,32.0,4.0,5.0,,18.0,12.0,8.0,,35.0,13.0,50.0,31.0,6.0,,14.0,
2021-03-24 22:32:00,,,8.0,11.0,4.0,,50.0,30.0,1.0,55.0,24.0,29.0,,5.0,12.0,5.0,24.0,13.0,37.0,,,,2.0,55.0,,11.0,1.0,,15.0,60.0,17.0,23.0,2.0,5.0,4.0,,67.0,20.0,17.0,,15.0,3.0,35.0,13.0,6.0,11.0,27.0,0.0,7.0,,15.0,8.0,6.0,,36.0,27.0,35.0,15.0,26.0,,16.0,
2021-03-24 22:33:00,,,19.0,27.0,14.0,,53.0,18.0,0.0,45.0,20.0,6.0,,11.0,3.0,9.0,18.0,6.0,28.0,,,,18.0,67.0,,4.0,3.0,,10.0,52.0,39.0,27.0,0.0,6.0,0.0,,41.0,36.0,2.0,,12.0,5.0,17.0,5.0,10.0,6.0,32.0,9.0,11.0,,17.0,11.0,4.0,,39.0,33.0,54.0,15.0,29.0,,18.0,
2021-03-24 22:34:00,,,14.0,30.0,8.0,,47.0,21.0,0.0,45.0,11.0,23.0,,13.0,4.0,15.0,28.0,20.0,48.0,,,,14.0,56.0,,11.0,8.0,,23.0,54.0,21.0,15.0,1.0,9.0,1.0,,50.0,29.0,13.0,,14.0,4.0,32.0,14.0,6.0,11.0,25.0,15.0,2.0,,17.0,15.0,13.0,,43.0,17.0,57.0,26.0,7.0,,16.0,
2021-03-24 22:35:00,,,19.0,26.0,18.0,,46.0,15.0,0.0,37.0,36.0,12.0,,6.0,9.0,5.0,19.0,20.0,34.0,,,,8.0,62.0,,7.0,9.0,,14.0,48.0,27.0,21.0,0.0,4.0,6.0,,47.0,32.0,13.0,,4.0,16.0,12.0,17.0,1.0,7.0,12.0,13.0,9.0,,12.0,11.0,9.0,,54.0,15.0,62.0,20.0,0.0,,6.0,
2021-03-24 22:36:00,,,6.0,19.0,12.0,,50.0,14.0,0.0,40.0,17.0,23.0,,4.0,2.0,5.0,27.0,28.0,35.0,,,,7.0,49.0,,6.0,9.0,,35.0,41.0,32.0,13.0,1.0,1.0,2.0,,65.0,19.0,21.0,,4.0,26.0,19.0,16.0,2.0,9.0,9.0,4.0,3.0,,10.0,14.0,7.0,,53.0,15.0,40.0,39.0,17.0,,7.0,
2021-03-24 22:37:00,,,4.0,17.0,22.0,,54.0,15.0,1.0,41.0,13.0,7.0,,7.0,3.0,2.0,29.0,24.0,20.0,,,,9.0,33.0,,5.0,5.0,,13.0,37.0,16.0,5.0,2.0,0.0,2.0,,37.0,32.0,26.0,,10.0,18.0,14.0,10.0,5.0,8.0,2.0,0.0,2.0,,5.0,3.0,7.0,,66.0,5.0,39.0,11.0,7.0,,6.0,
2021-03-24 22:38:00,,,10.0,10.0,17.0,,48.0,7.0,1.0,25.0,34.0,2.0,,3.0,1.0,1.0,29.0,18.0,14.0,,,,0.0,38.0,,13.0,10.0,,25.0,22.0,19.0,4.0,12.0,3.0,6.0,,38.0,28.0,29.0,,21.0,20.0,15.0,7.0,0.0,2.0,4.0,3.0,4.0,,7.0,1.0,4.0,,67.0,11.0,40.0,11.0,6.0,,6.0,
2021-03-24 22:39:00,,,9.0,24.0,12.0,,44.0,9.0,0.0,37.0,50.0,25.0,,4.0,12.0,5.0,44.0,22.0,20.0,,,,3.0,43.0,,6.0,4.0,,12.0,65.0,29.0,11.0,3.0,4.0,8.0,,36.0,27.0,12.0,,7.0,15.0,13.0,12.0,7.0,5.0,19.0,8.0,11.0,,8.0,13.0,4.0,,33.0,17.0,43.0,23.0,16.0,,6.0,
2021-03-24 22:40:00,,,12.0,28.0,10.0,,60.0,13.0,0.0,33.0,24.0,23.0,,12.0,4.0,4.0,29.0,8.0,26.0,,,,4.0,64.0,,7.0,4.0,,23.0,55.0,15.0,15.0,2.0,10.0,2.0,,43.0,22.0,8.0,,5.0,10.0,17.0,12.0,0.0,15.0,18.0,3.0,7.0,,5.0,7.0,4.0,,65.0,10.0,39.0,24.0,11.0,,6.0,
2021-03-24 22:41:00,,,13.0,28.0,12.0,,62.0,6.0,0.0,39.0,7.0,11.0,,10.0,5.0,11.0,37.0,14.0,29.0,,,,13.0,73.0,,6.0,3.0,,37.0,63.0,8.0,33.0,0.0,6.0,2.0,,31.0,20.0,5.0,,12.0,8.0,16.0,20.0,1.0,19.0,9.0,6.0,7.0,,13.0,13.0,2.0,,35.0,10.0,53.0,31.0,14.0,,2.0,
2021-03-24 22:42:00,,,9.0,28.0,4.0,,52.0,15.0,0.0,27.0,17.0,29.0,,9.0,6.0,6.0,38.0,11.0,23.0,,,,7.0,55.0,,18.0,10.0,,18.0,58.0,28.0,52.0,3.0,12.0,1.0,,52.0,19.0,15.0,,13.0,5.0,16.0,14.0,4.0,7.0,11.0,8.0,2.0,,6.0,16.0,5.0,,79.0,26.0,62.0,14.0,8.0,,4.0,
2021-03-24 22:43:00,,,5.0,25.0,5.0,,46.0,29.0,0.0,37.0,25.0,10.0,,19.0,7.0,5.0,31.0,17.0,19.0,,,,7.0,35.0,,14.0,7.0,,29.0,53.0,83.0,52.0,0.0,5.0,0.0,,64.0,10.0,22.0,,14.0,5.0,49.0,13.0,6.0,6.0,16.0,7.0,5.0,,7.0,16.0,5.0,,81.0,76.0,53.0,29.0,1.0,,23.0,
2021-03-24 22:44:00,,,3.0,23.0,12.0,,59.0,24.0,0.0,63.0,11.0,15.0,,6.0,4.0,5.0,19.0,10.0,43.0,,,,2.0,41.0,,10.0,5.0,,10.0,54.0,53.0,27.0,0.0,1.0,1.0,,52.0,16.0,9.0,,9.0,11.0,22.0,11.0,3.0,13.0,14.0,7.0,3.0,,5.0,12.0,7.0,,70.0,37.0,40.0,14.0,7.0,,28.0,
2021-03-24 22:45:00,,,7.0,32.0,29.0,,66.0,33.0,0.0,49.0,29.0,22.0,,31.0,11.0,2.0,29.0,18.0,25.0,,,,8.0,46.0,,9.0,2.0,,30.0,54.0,36.0,36.0,1.0,11.0,1.0,,61.0,45.0,24.0,,7.0,6.0,34.0,10.0,13.0,10.0,12.0,7.0,3.0,,9.0,11.0,2.0,,67.0,37.0,60.0,41.0,7.0,,24.0,
2021-03-24 22:46:00,,,15.0,32.0,29.0,,71.0,32.0,1.0,69.0,25.0,18.0,,23.0,5.0,7.0,36.0,7.0,40.0,,,,11.0,73.0,,8.0,2.0,,17.0,44.0,21.0,13.0,0.0,7.0,0.0,,71.0,35.0,6.0,,3.0,8.0,27.0,3.0,5.0,11.0,15.0,5.0,21.0,,7.0,9.0,5.0,,43.0,25.0,44.0,20.0,24.0,,19.0,
2021-03-24 22:47:00,,,7.0,28.0,10.0,,77.0,12.0,0.0,67.0,11.0,28.0,,15.0,6.0,9.0,27.0,18.0,37.0,,,,10.0,69.0,,8.0,14.0,,19.0,59.0,36.0,20.0,1.0,6.0,3.0,,55.0,27.0,22.0,,12.0,12.0,16.0,8.0,5.0,14.0,9.0,5.0,7.0,,12.0,17.0,8.0,,59.0,20.0,53.0,20.0,18.0,,16.0,
2021-03-24 22:48:00,,,9.0,21.0,8.0,,84.0,29.0,0.0,52.0,5.0,9.0,,10.0,7.0,6.0,21.0,19.0,27.0,,,,4.0,51.0,,15.0,7.0,,18.0,47.0,28.0,33.0,0.0,13.0,0.0,,64.0,21.0,4.0,,34.0,7.0,28.0,19.0,4.0,7.0,24.0,11.0,5.0,,4.0,12.0,6.0,,36.0,24.0,46.0,29.0,2.0,,20.0,
2021-03-24 22:49:00,,,3.0,25.0,19.0,,78.0,26.0,6.0,61.0,19.0,13.0,,5.0,6.0,4.0,23.0,7.0,29.0,,,,2.0,51.0,,13.0,2.0,,29.0,52.0,35.0,14.0,1.0,5.0,2.0,,56.0,31.0,13.0,,28.0,2.0,18.0,34.0,5.0,13.0,20.0,7.0,3.0,,2.0,16.0,6.0,,36.0,17.0,75.0,42.0,12.0,,15.0,
2021-03-24 22:50:00,,,10.0,26.0,8.0,,78.0,16.0,8.0,57.0,16.0,14.0,,7.0,14.0,14.0,14.0,3.0,33.0,,,,9.0,83.0,,11.0,5.0,,33.0,64.0,40.0,19.0,0.0,3.0,4.0,,50.0,35.0,1.0,,15.0,2.0,16.0,16.0,1.0,11.0,28.0,4.0,3.0,,4.0,8.0,5.0,,57.0,23.0,47.0,50.0,16.0,,15.0,
2021-03-24 22:51:00,,,1.0,14.0,28.0,,63.0,38.0,3.0,51.0,55.0,14.0,,6.0,10.0,5.0,17.0,22.0,24.0,,,,5.0,89.0,,12.0,3.0,,36.0,51.0,23.0,30.0,1.0,4.0,2.0,,63.0,39.0,18.0,,24.0,15.0,42.0,13.0,10.0,11.0,17.0,5.0,6.0,,6.0,9.0,4.0,,53.0,25.0,67.0,46.0,2.0,,5.0,
2021-03-24 22:52:00,,,1.0,21.0,14.0,,53.0,28.0,0.0,42.0,18.0,6.0,,7.0,9.0,12.0,15.0,19.0,40.0,,,,7.0,75.0,,33.0,5.0,,30.0,49.0,14.0,16.0,0.0,8.0,6.0,,58.0,25.0,17.0,,20.0,6.0,27.0,19.0,5.0,5.0,1.0,9.0,2.0,,7.0,13.0,0.0,,61.0,16.0,37.0,51.0,11.0,,6.0,
2021-03-24 22:53:00,,,8.0,3.0,14.0,,62.0,16.0,0.0,28.0,19.0,6.0,,6.0,5.0,0.0,21.0,9.0,24.0,,,,4.0,71.0,,28.0,5.0,,12.0,45.0,7.0,17.0,0.0,6.0,0.0,,47.0,29.0,17.0,,11.0,3.0,15.0,5.0,4.0,3.0,8.0,1.0,1.0,,20.0,5.0,2.0,,29.0,12.0,27.0,49.0,5.0,,1.0,
2021-03-24 22:54:00,,,30.0,24.0,15.0,,72.0,24.0,0.0,19.0,15.0,9.0,,0.0,5.0,7.0,19.0,13.0,23.0,,,,14.0,79.0,,10.0,8.0,,33.0,43.0,24.0,10.0,1.0,12.0,4.0,,44.0,29.0,16.0,,6.0,16.0,18.0,7.0,10.0,3.0,6.0,1.0,2.0,,18.0,8.0,1.0,,49.0,10.0,35.0,46.0,18.0,,5.0,
